Id,ORIG_FID,Longitude,Latitude
0,0,102.722102947193321,12.485451772781119
0,0,102.720361405554456,12.487867459715517
0,0,102.720473763253608,12.491350543892509
0,0,102.722327662591624,12.493204443230525
0,0,102.725586031370312,12.495732487864075
0,0,102.725866925618163,12.497361672703107
0,0,102.723788310881901,12.499496466288917
0,0,102.725361316871329,12.504384019906638
0,0,102.726147818966751,12.505395237400307
0,0,102.726597249763302,12.506462633743581
0,0,102.728338791402166,12.507473852136627
0,0,102.729125294396852,12.509327751474586
0,0,102.728675864499621,12.511013115163166
0,0,102.728563506800469,12.512417584603895
0,0,102.727833182655331,12.512642299102879
0,0,102.726203997816299,12.512698477952426
0,0,102.724518635027039,12.512923193350730
0,0,102.722664735689079,12.512529941403727
0,0,102.720979372000500,12.510956936313619
0,0,102.720192869005757,12.509496288023342
0,0,102.719350188060787,12.509159214925887
0,0,102.716878321377465,12.507810924334763
0,0,102.714799706641202,12.507473852136627
0,0,102.713170522701546,12.507586209835779
0,0,102.711260444513982,12.508204176281765
0,0,102.710305404970541,12.509496288023342
0,0,102.710024510722633,12.511125472862318
0,0,102.709125650928115,12.511855796108136
0,0,102.707103215041400,12.511799618157909
0,0,102.705811103299823,12.512586120253275
0,0,102.705136958004289,12.513822054044624
0,0,102.704968421455533,12.515114165786144
0,0,102.705867282149427,12.515844489931339
0,0,102.705867282149427,12.517024243973708
0,0,102.705474030202367,12.518709606762968
0,0,102.704575169508530,12.519945539654998
0,0,102.703507773165256,12.520170255053301
0,0,102.702159482574132,12.520057897354150
0,0,102.700923549682159,12.520170255053301
0,0,102.699013471494595,12.520282612752453
0,0,102.698844934945839,12.519664646306410
0,0,102.696822499059124,12.519327573209011
0,0,102.695811280666135,12.520170255053301
0,0,102.695137135370544,12.521293830246123
0,0,102.695137135370544,12.523316266132838
0,0,102.696092174913986,12.524439842224979
0,0,102.697271928956411,12.525619596267404
0,0,102.697328107806015,12.526686992610678
0,0,102.696541604811273,12.527698211003667
0,0,102.695249493069696,12.528372356299258
0,0,102.694238275576026,12.529215038143548
0,0,102.693957381328119,12.530170076787670
0,0,102.693227057182980,12.532136333824781
0,0,102.690699012549430,12.533877876362965
0,0,102.688451861264468,12.534608200508103
0,0,102.687609180319498,12.535394703502789
0,0,102.685530565583178,12.537304781690352
0,0,102.683508129696463,12.538035105835490
0,0,102.680474475416759,12.537922748136339
0,0,102.678508218379648,12.538315999184078
0,0,102.678227325031060,12.539664289775203
0,0,102.678508218379648,12.541237295764631
0,0,102.679744151271620,12.543877698097333
0,0,102.681485693809805,12.545619239736197
0,0,102.683789023045051,12.546461921580487
0,0,102.685137313636176,12.547079888026474
0,0,102.685923816630918,12.548091106419463
0,0,102.684744062588493,12.549888826907875
0,0,102.683620487395615,12.550225900005330
0,0,102.680586833115910,12.554776380525595
0,0,102.678452039530043,12.555899955718417
0,0,102.677777894234509,12.558034749304284
0,0,102.675811637197341,12.559832469792696
0,0,102.673115056015092,12.560956045884836
0,0,102.669912866085951,12.562809945222853
0,0,102.668676933193979,12.563708805916690
0,0,102.668508396645223,12.565675062953858
0,0,102.668901647692962,12.567528962291817
0,0,102.668676933193979,12.569214325081077
0,0,102.667778072500084,12.570899688769657
0,0,102.668115145597540,12.573203018004904
0,0,102.666879211806247,12.574607487445633
0,0,102.665924173162125,12.575899600086530
0,0,102.664519703721396,12.578034392773077
0,0,102.661991659087846,12.582472516493510
0,0,102.661261334942708,12.583708449385483
0,0,102.660137758850567,12.582584874192662
0,0,102.658677111459610,12.582023085696903
0,0,102.656710853523123,12.582303979944754
0,0,102.654576060836575,12.582697230992437
0,0,102.650081758266595,12.582865767541193
0,0,102.648396395477334,12.583933164783787
